Network,Demand,Goodwill,Backlog,Seed,Oracle_Profit,Oracle_FillRate,Oracle_AvgInv,Oracle_Unfulfilled,Oracle_AvgBacklog,Oracle_FinalSentiment,Oracle_SolveTime_s
base,trend+seasonal+shock,True,True,53,1519.9130000000002,0.3087649402390438,424.46666666666664,694.0,23.133333333333333,0.6681079716341083,0.2337961196899414
base,trend+seasonal+shock,True,True,54,1488.552,0.4525993883792049,437.3,537.0,17.9,0.6681079716341083,0.1880800724029541
base,trend+seasonal+shock,True,True,55,1518.67,0.5256281407035176,439.4,472.0,15.733333333333333,0.6681079716341083,0.45131993293762207
base,trend+seasonal+shock,True,True,56,1445.7350000000001,0.22649140546006064,438.53333333333336,765.0,25.5,0.5953437370997003,0.3545968532562256
base,trend+seasonal+shock,True,True,57,1601.095,0.319351763584366,417.1666666666667,714.0,23.8,0.6681079716341083,0.31148386001586914
base,trend+seasonal+shock,True,True,58,1484.5169999999998,0.16186693147964248,430.8333333333333,844.0,28.133333333333333,0.5953437370997003,0.267794132232666
base,trend+seasonal+shock,True,True,59,1586.112,0.246390760346487,420.2,783.0,26.1,0.6681079716341083,0.26277613639831543
base,trend+seasonal+shock,True,True,60,1358.0919999999999,0.31001076426264795,448.3,641.0,21.366666666666667,0.5953437370997003,0.2851390838623047
base,trend+seasonal+shock,True,True,61,1372.764,0.3539445628997868,449.8333333333333,606.0,20.2,0.5953437370997003,0.2523980140686035
base,trend+seasonal+shock,True,True,62,1480.001,0.15810276679841895,431.1,852.0,28.4,0.5953437370997003,0.2778751850128174
base,trend+seasonal+shock,True,True,63,1603.6559999999997,0.3710751665080876,430.0,661.0,22.033333333333335,0.6681079716341083,0.3199739456176758
base,trend+seasonal+shock,True,True,64,1401.687,0.0,436.26666666666665,983.0,32.766666666666666,0.530504320187852,0.3787569999694824
base,trend+seasonal+shock,True,True,65,1362.184,0.2059765208110993,445.3333333333333,744.0,24.8,0.5953437370997003,0.5951957702636719
base,trend+seasonal+shock,True,True,66,1584.6959999999997,0.3972999035679846,427.96666666666664,625.0,20.833333333333332,0.6681079716341083,0.39744019508361816
base,trend+seasonal+shock,True,True,67,1469.2579999999998,0.3731958762886598,433.8,608.0,20.266666666666666,0.6681079716341083,0.3009181022644043
base,trend+seasonal+shock,True,True,68,1380.154,0.28270042194092826,444.93333333333334,680.0,22.666666666666668,0.5953437370997003,0.3491489887237549
base,trend+seasonal+shock,True,True,69,1289.806,0.010787486515641875,445.1666666666667,917.0,30.566666666666666,0.530504320187852,0.32364392280578613
base,trend+seasonal+shock,True,True,70,1550.8690000000001,0.36997055937193324,432.06666666666666,642.0,21.4,0.6681079716341083,0.3085970878601074
base,trend+seasonal+shock,True,True,71,1482.8170000000002,0.18217821782178223,430.6,826.0,27.533333333333335,0.5953437370997003,0.34435510635375977
base,trend+seasonal+shock,True,False,42,1259.549,0.811411992263056,496.1,195.0,6.5,0.6681079716341084,0.4702870845794678
base,trend+seasonal+shock,True,False,43,1249.654,0.8422649140546006,494.43333333333334,156.0,5.2,0.6681079716341084,0.4627540111541748
base,trend+seasonal+shock,True,False,44,1441.833,0.8298829882988299,468.0,189.0,6.3,0.7497656126116103,0.6983120441436768
base,trend+seasonal+shock,True,False,45,1291.003,0.8110161443494777,488.3333333333333,199.0,6.633333333333334,0.6681079716341084,0.5918788909912109
base,trend+seasonal+shock,True,False,46,1097.325,0.822198275862069,514.2333333333333,165.0,5.5,0.5953437370997003,0.8350582122802734
base,trend+seasonal+shock,True,False,47,1322.9569999999999,0.7893309222423146,483.03333333333336,233.0,7.766666666666667,0.6681079716341084,0.5579969882965088
base,trend+seasonal+shock,True,False,48,1268.0230000000001,0.8237022526934378,486.26666666666665,180.0,6.0,0.6681079716341084,0.32131314277648926
base,trend+seasonal+shock,True,False,49,1264.014,0.8057416267942583,488.53333333333336,203.0,6.766666666666667,0.6681079716341084,0.3172180652618408
base,trend+seasonal+shock,True,False,50,1483.8829999999998,0.832014072119613,470.3333333333333,191.0,6.366666666666666,0.7497656126116103,0.26615118980407715
base,trend+seasonal+shock,True,False,51,1319.788,0.8249286393910561,483.06666666666666,184.0,6.133333333333334,0.6681079716341084,0.2714099884033203
base,trend+seasonal+shock,True,False,52,1258.3980000000001,0.8199608610567515,494.1666666666667,184.0,6.133333333333334,0.6681079716341084,0.33792996406555176
base,trend+seasonal+shock,True,False,53,1360.451,0.8273921200750469,486.2,184.0,6.133333333333334,0.7497656126116103,0.42820286750793457
base,trend+seasonal+shock,True,False,54,1393.4920000000002,0.858508604206501,483.3333333333333,148.0,4.933333333333334,0.7497656126116103,0.3390359878540039
base,trend+seasonal+shock,True,False,55,1435.464,0.8677998111425873,480.5,140.0,4.666666666666667,0.7497656126116103,0.2771470546722412
base,trend+seasonal+shock,True,False,56,1302.222,0.8217349857006673,487.9,187.0,6.233333333333333,0.6681079716341084,0.37352705001831055
base,trend+seasonal+shock,True,False,57,1312.736,0.8217349857006673,484.26666666666665,187.0,6.233333333333333,0.6681079716341083,0.5162889957427979
base,trend+seasonal+shock,True,False,58,1302.537,0.8167141500474834,486.1666666666667,193.0,6.433333333333334,0.6681079716341084,0.40444397926330566
base,trend+seasonal+shock,True,False,59,1387.1460000000002,0.8134057971014492,490.2,206.0,6.866666666666666,0.7497656126116103,0.38759803771972656
base,trend+seasonal+shock,True,False,60,1255.804,0.8468559837728195,495.3666666666667,151.0,5.033333333333333,0.6681079716341084,0.3579239845275879
base,trend+seasonal+shock,True,False,61,1301.829,0.8441814595660749,491.6,158.0,5.266666666666667,0.6681079716341084,0.3472471237182617
base,trend+seasonal+shock,True,False,62,1297.7779999999998,0.8181818181818181,483.3,192.0,6.4,0.6681079716341084,0.4608638286590576
base,trend+seasonal+shock,True,False,63,1473.5520000000001,0.8392857142857143,479.1333333333333,180.0,6.0,0.7497656126116103,0.47738194465637207
base,trend+seasonal+shock,True,False,64,1312.3049999999998,0.7963302752293577,486.56666666666666,222.0,7.4,0.6681079716341084,0.4056389331817627
base,trend+seasonal+shock,True,False,65,1205.522,0.817907444668008,506.53333333333336,181.0,6.033333333333333,0.6681079716341084,1.101355791091919
base,trend+seasonal+shock,True,False,66,1437.0460000000003,0.8458715596330275,478.6333333333333,168.0,5.6,0.7497656126116103,0.5164289474487305
base,trend+seasonal+shock,True,False,67,1343.415,0.8426640926640927,490.3333333333333,163.0,5.433333333333334,0.7497656126116103,0.7070999145507812
base,trend+seasonal+shock,True,False,68,1288.78,0.8385826771653544,487.93333333333334,164.0,5.466666666666667,0.6681079716341084,0.9135160446166992
base,trend+seasonal+shock,True,False,69,1113.916,0.7922210849539406,501.43333333333334,203.0,6.766666666666667,0.5953437370997003,1.943660020828247
base,trend+seasonal+shock,True,False,70,1429.411,0.8450184501845018,482.3,168.0,5.6,0.7497656126116103,2.3141932487487793
base,trend+seasonal+shock,True,False,71,1316.216,0.8136704119850187,483.1333333333333,199.0,6.633333333333334,0.6681079716341084,1.6656010150909424
serial,stationary,False,True,42,1032.14,1.0,86.9,0.0,0.0,1.0,0.517545223236084
serial,stationary,False,True,43,1017.82,1.0,85.9,0.0,0.0,1.0,0.699033260345459
serial,stationary,False,True,44,1020.9200000000001,1.0,90.9,0.0,0.0,1.0,0.5395598411560059
serial,stationary,False,True,45,1035.54,1.0,78.56666666666666,0.0,0.0,1.0,0.5284929275512695
serial,stationary,False,True,46,1030.0300000000002,1.0,80.73333333333333,0.0,0.0,1.0,0.8396420478820801
serial,stationary,False,True,47,1115.82,1.0,77.23333333333333,0.0,0.0,1.0,0.9855670928955078
serial,stationary,False,True,48,1051.98,1.0,86.23333333333333,0.0,0.0,1.0,0.9457650184631348
serial,stationary,False,True,49,1053.97,1.0,81.36666666666666,0.0,0.0,1.0,0.9097826480865479
serial,stationary,False,True,50,1050.52,1.0,94.46666666666667,0.0,0.0,1.0,1.1720566749572754
serial,stationary,False,True,51,1054.01,1.0,80.23333333333333,0.0,0.0,1.0,0.7996718883514404
serial,stationary,False,True,52,1033.29,1.0,84.03333333333333,0.0,0.0,1.0,0.5568430423736572
serial,stationary,False,True,53,1010.76,1.0,84.43333333333334,0.0,0.0,1.0,0.5353529453277588
serial,stationary,False,True,54,968.52,1.0,105.33333333333333,0.0,0.0,1.0,0.6882419586181641
serial,stationary,False,True,55,963.22,1.0,107.73333333333333,0.0,0.0,1.0,0.7642910480499268
serial,stationary,False,True,56,1080.52,1.0,84.13333333333334,0.0,0.0,1.0,0.6132981777191162
serial,stationary,False,True,57,1030.09,1.0,88.73333333333333,0.0,0.0,1.0,0.7619330883026123
serial,stationary,False,True,58,1026.5700000000002,1.0,89.73333333333333,0.0,0.0,1.0,0.6090800762176514
serial,stationary,False,True,59,1008.7,1.0,92.4,0.0,0.0,1.0,0.7281720638275146
serial,stationary,False,True,60,986.4000000000001,1.0,89.06666666666666,0.0,0.0,1.0,0.7346770763397217
serial,stationary,False,True,61,1012.5500000000001,1.0,97.03333333333333,0.0,0.0,1.0,1.1166987419128418
serial,stationary,False,True,62,1086.81,1.0,82.7,0.0,0.0,1.0,0.7698748111724854
serial,stationary,False,True,63,1021.44,1.0,96.9,0.0,0.0,1.0,0.4680488109588623
serial,stationary,False,True,64,1108.3,1.0,76.93333333333334,0.0,0.0,1.0,0.3324601650238037
serial,stationary,False,True,65,985.72,1.0,90.7,0.0,0.0,1.0,0.4443659782409668
serial,stationary,False,True,66,1001.5899999999999,1.0,95.76666666666667,0.0,0.0,1.0,0.3141000270843506
serial,stationary,False,True,67,927.28,1.0,96.13333333333334,0.0,0.0,1.0,0.37560606002807617
serial,stationary,False,True,68,1007.9699999999999,1.0,90.06666666666666,0.0,0.0,1.0,0.30860090255737305
serial,stationary,False,True,69,1092.99,0.987460815047022,74.36666666666666,8.0,0.26666666666666666,1.0,0.29862308502197266
serial,stationary,False,True,70,995.98,1.0,96.16666666666667,0.0,0.0,1.0,0.3243429660797119
serial,stationary,False,True,71,1105.1100000000001,1.0,84.1,0.0,0.0,1.0,0.3671989440917969
serial,stationary,False,False,42,1032.14,1.0,86.9,0.0,0.0,1.0,0.5596721172332764
serial,stationary,False,False,43,1017.82,1.0,85.9,0.0,0.0,1.0,0.38515520095825195
serial,stationary,False,False,44,1020.9200000000001,1.0,90.9,0.0,0.0,1.0,0.4065670967102051
serial,stationary,False,False,45,1035.54,1.0,78.56666666666666,0.0,0.0,1.0,0.5774059295654297
serial,stationary,False,False,46,1030.0300000000002,1.0,80.73333333333333,0.0,0.0,1.0,0.6331870555877686
serial,stationary,False,False,47,1115.82,1.0,77.23333333333333,0.0,0.0,1.0,0.40114307403564453
serial,stationary,False,False,48,1051.98,1.0,86.23333333333333,0.0,0.0,1.0,0.40280699729919434
serial,stationary,False,False,49,1053.97,1.0,81.36666666666666,0.0,0.0,1.0,0.33781909942626953
serial,stationary,False,False,50,1050.52,1.0,94.46666666666667,0.0,0.0,1.0,0.3909778594970703
serial,stationary,False,False,51,1054.01,1.0,80.23333333333333,0.0,0.0,1.0,0.4362959861755371
serial,stationary,False,False,52,1033.29,1.0,84.03333333333333,0.0,0.0,1.0,0.3386192321777344
serial,stationary,False,False,53,1010.76,1.0,84.43333333333334,0.0,0.0,1.0,0.4275026321411133
serial,stationary,False,False,54,968.52,1.0,105.33333333333333,0.0,0.0,1.0,0.3183763027191162
serial,stationary,False,False,55,963.22,1.0,107.73333333333333,0.0,0.0,1.0,0.2927861213684082
serial,stationary,False,False,56,1080.52,1.0,84.13333333333334,0.0,0.0,1.0,0.36750173568725586
serial,stationary,False,False,57,1030.09,1.0,88.73333333333333,0.0,0.0,1.0,0.30305004119873047
serial,stationary,False,False,58,1026.5700000000002,1.0,89.73333333333333,0.0,0.0,1.0,0.37022829055786133
serial,stationary,False,False,59,1008.7,1.0,92.4,0.0,0.0,1.0,0.3785579204559326
serial,stationary,False,False,60,986.4000000000001,1.0,89.06666666666666,0.0,0.0,1.0,0.43105101585388184
serial,stationary,False,False,61,1012.5500000000001,1.0,97.03333333333333,0.0,0.0,1.0,0.4713599681854248
serial,stationary,False,False,62,1086.81,1.0,82.7,0.0,0.0,1.0,0.5372200012207031
serial,stationary,False,False,63,1021.44,1.0,96.9,0.0,0.0,1.0,0.5641629695892334
serial,stationary,False,False,64,1108.3,1.0,76.93333333333334,0.0,0.0,1.0,0.30439186096191406
serial,stationary,False,False,65,985.72,1.0,90.7,0.0,0.0,1.0,0.3445589542388916
serial,stationary,False,False,66,1001.5899999999999,1.0,95.76666666666667,0.0,0.0,1.0,0.35178303718566895
serial,stationary,False,False,67,927.28,1.0,96.13333333333334,0.0,0.0,1.0,0.3324899673461914
serial,stationary,False,False,68,1007.9699999999999,1.0,90.06666666666666,0.0,0.0,1.0,0.5179450511932373
serial,stationary,False,False,69,1081.1,0.987460815047022,76.13333333333334,8.0,0.26666666666666666,1.0,0.2873196601867676
serial,stationary,False,False,70,995.98,1.0,96.16666666666667,0.0,0.0,1.0,0.37403202056884766
serial,stationary,False,False,71,1105.1100000000001,1.0,84.1,0.0,0.0,1.0,0.44085025787353516
serial,stationary,True,True,42,1178.73,1.0,80.5,0.0,0.0,1.334503876567234,0.41437697410583496
serial,stationary,True,True,43,1134.29,1.0,89.4,0.0,0.0,1.334503876567234,1.0256800651550293
serial,stationary,True,True,44,1175.54,1.0,85.96666666666667,0.0,0.0,1.334503876567234,0.9144539833068848
serial,stationary,True,True,45,1159.11,1.0,82.7,0.0,0.0,1.334503876567234,0.9686079025268555
serial,stationary,True,True,46,1082.53,0.9892638036809815,92.36666666666666,7.0,0.23333333333333334,1.1891618702084263,0.6454870700836182
serial,stationary,True,True,47,1158.81,0.9802816901408451,90.16666666666667,14.0,0.4666666666666667,1.1891618702084263,0.611346960067749
serial,stationary,True,True,48,1188.83,1.0,85.3,0.0,0.0,1.334503876567234,0.43105101585388184
serial,stationary,True,True,49,1044.5900000000001,0.9862385321100917,108.13333333333334,9.0,0.3,1.1891618702084263,0.9126858711242676
serial,stationary,True,True,50,1198.66,1.0,88.3,0.0,0.0,1.334503876567234,0.5026340484619141
serial,stationary,True,True,51,1068.42,0.9877862595419847,96.1,8.0,0.26666666666666666,1.1891618702084263,0.42574501037597656
serial,stationary,True,True,52,1152.72,1.0,83.86666666666666,0.0,0.0,1.334503876567234,0.39116382598876953
serial,stationary,True,True,53,1165.77,1.0,84.56666666666666,0.0,0.0,1.334503876567234,0.35451483726501465
serial,stationary,True,True,54,1097.6,1.0,102.36666666666666,0.0,0.0,1.334503876567234,0.3589937686920166
serial,stationary,True,True,55,1099.33,1.0,104.96666666666667,0.0,0.0,1.334503876567234,0.38721489906311035
serial,stationary,True,True,56,1204.56,1.0,83.5,0.0,0.0,1.334503876567234,0.6352927684783936
serial,stationary,True,True,57,1191.3400000000001,1.0,87.43333333333334,0.0,0.0,1.334503876567234,0.2767961025238037
serial,stationary,True,True,58,1186.35,1.0,88.43333333333334,0.0,0.0,1.334503876567234,0.25370001792907715
serial,stationary,True,True,59,1119.61,1.0,93.56666666666666,0.0,0.0,1.334503876567234,0.4772040843963623
serial,stationary,True,True,60,1122.38,1.0,86.53333333333333,0.0,0.0,1.334503876567234,0.4428730010986328
serial,stationary,True,True,61,1152.07,1.0,89.3,0.0,0.0,1.334503876567234,0.30977892875671387
serial,stationary,True,True,62,1226.61,1.0,81.63333333333334,0.0,0.0,1.334503876567234,0.3123290538787842
serial,stationary,True,True,63,1165.9599999999998,1.0,94.7,0.0,0.0,1.334503876567234,0.35513806343078613
serial,stationary,True,True,64,1134.6599999999999,0.9943181818181818,97.26666666666667,4.0,0.13333333333333333,1.1891618702084263,0.5209090709686279
serial,stationary,True,True,65,1121.81,1.0,87.76666666666667,0.0,0.0,1.334503876567234,0.5519852638244629
serial,stationary,True,True,66,1138.99,1.0,93.4,0.0,0.0,1.334503876567234,0.6737332344055176
serial,stationary,True,True,67,1064.94,1.0,89.6,0.0,0.0,1.334503876567234,0.6614000797271729
serial,stationary,True,True,68,1145.2599999999998,1.0,88.46666666666667,0.0,0.0,1.334503876567234,0.934739351272583
serial,stationary,True,True,69,1093.16,0.9805970149253731,92.46666666666667,13.0,0.43333333333333335,1.1891618702084263,0.8952450752258301
serial,stationary,True,True,70,1133.58,1.0,92.86666666666666,0.0,0.0,1.334503876567234,0.47671031951904297
serial,stationary,True,True,71,1226.2200000000003,1.0,83.96666666666667,0.0,0.0,1.334503876567234,0.5499100685119629
serial,stationary,True,False,42,1178.73,1.0,80.5,0.0,0.0,1.334503876567234,0.5092051029205322
serial,stationary,True,False,43,1134.29,1.0,89.4,0.0,0.0,1.334503876567234,0.692141056060791
serial,stationary,True,False,44,1175.54,1.0,85.96666666666667,0.0,0.0,1.334503876567234,0.6587021350860596
serial,stationary,True,False,45,1159.11,1.0,82.7,0.0,0.0,1.334503876567234,0.48101305961608887
serial,stationary,True,False,46,1072.1,0.9892638036809815,94.0,7.0,0.23333333333333334,1.1891618702084263,0.5032687187194824
serial,stationary,True,False,47,1138.17,0.9802816901408451,92.7,14.0,0.4666666666666667,1.1891618702084263,1.194368839263916
serial,stationary,True,False,48,1188.83,1.0,85.3,0.0,0.0,1.334503876567234,1.1605520248413086
serial,stationary,True,False,49,1031.3600000000001,0.9862385321100917,109.63333333333334,9.0,0.3,1.1891618702084263,0.47080016136169434
serial,stationary,True,False,50,1198.66,1.0,88.3,0.0,0.0,1.334503876567234,0.3837878704071045
serial,stationary,True,False,51,1056.5700000000002,0.9877862595419847,97.73333333333333,8.0,0.26666666666666666,1.1891618702084263,0.3359217643737793
serial,stationary,True,False,52,1152.72,1.0,83.86666666666666,0.0,0.0,1.334503876567234,0.6998116970062256
serial,stationary,True,False,53,1165.77,1.0,84.56666666666666,0.0,0.0,1.334503876567234,1.1984879970550537
serial,stationary,True,False,54,1097.6,1.0,102.36666666666666,0.0,0.0,1.334503876567234,0.9504029750823975
serial,stationary,True,False,55,1099.33,1.0,104.96666666666667,0.0,0.0,1.334503876567234,0.595634937286377
serial,stationary,True,False,56,1204.56,1.0,83.5,0.0,0.0,1.334503876567234,0.76363205909729
serial,stationary,True,False,57,1191.3400000000001,1.0,87.43333333333334,0.0,0.0,1.334503876567234,0.4128720760345459
serial,stationary,True,False,58,1186.35,1.0,88.43333333333334,0.0,0.0,1.334503876567234,0.6872107982635498
serial,stationary,True,False,59,1119.61,1.0,93.56666666666666,0.0,0.0,1.334503876567234,0.9124352931976318
serial,stationary,True,False,60,1122.38,1.0,86.53333333333333,0.0,0.0,1.334503876567234,1.785433053970337
serial,stationary,True,False,61,1152.07,1.0,89.3,0.0,0.0,1.334503876567234,1.3163130283355713
serial,stationary,True,False,62,1226.61,1.0,81.63333333333334,0.0,0.0,1.334503876567234,0.8627047538757324
serial,stationary,True,False,63,1165.9599999999998,1.0,94.7,0.0,0.0,1.334503876567234,1.0818541049957275
serial,stationary,True,False,64,1128.7799999999997,0.9943181818181818,97.93333333333334,4.0,0.13333333333333333,1.1891618702084263,2.1299450397491455
serial,stationary,True,False,65,1121.81,1.0,87.76666666666667,0.0,0.0,1.334503876567234,1.6238811016082764
serial,stationary,True,False,66,1138.99,1.0,93.4,0.0,0.0,1.334503876567234,1.01979398727417
serial,stationary,True,False,67,1064.94,1.0,89.6,0.0,0.0,1.334503876567234,1.5018658638000488
serial,stationary,True,False,68,1145.2599999999998,1.0,88.46666666666667,0.0,0.0,1.334503876567234,1.1249988079071045
serial,stationary,True,False,69,1073.94,0.9805970149253731,95.0,13.0,0.43333333333333335,1.1891618702084263,0.9500970840454102
serial,stationary,True,False,70,1133.58,1.0,92.86666666666666,0.0,0.0,1.334503876567234,1.0669441223144531
serial,stationary,True,False,71,1226.2200000000003,1.0,83.96666666666667,0.0,0.0,1.334503876567234,6.189388751983643
serial,trend,False,True,42,1641.3000000000002,0.9815175097276264,89.43333333333334,19.0,0.6333333333333333,1.0,0.7694849967956543
serial,trend,False,True,43,1621.0600000000002,0.97534516765286,90.1,25.0,0.8333333333333334,1.0,0.6167778968811035
serial,trend,False,True,44,1634.0,0.9931640625,94.76666666666667,7.0,0.23333333333333334,1.0,0.28166985511779785
serial,trend,False,True,45,1658.7600000000002,0.9586935638808838,86.73333333333333,43.0,1.4333333333333333,1.0,0.282062292098999
serial,trend,False,True,46,1618.14,0.9436758893280632,82.86666666666666,57.0,1.9,1.0,0.41687870025634766
serial,trend,False,True,47,1719.5300000000002,0.9511070110701108,86.26666666666667,53.0,1.7666666666666666,1.0,0.8644242286682129
serial,trend,False,True,48,1654.0700000000002,0.9903567984570878,91.5,10.0,0.3333333333333333,1.0,0.6266579627990723
serial,trend,False,True,49,1660.36,0.9558964525407478,87.9,46.0,1.5333333333333334,1.0,0.5465657711029053
serial,trend,False,True,50,1679.8999999999999,1.0,98.26666666666667,0.0,0.0,1.0,0.29915595054626465
serial,trend,False,True,51,1642.7099999999996,0.9776482021379981,90.4,23.0,0.7666666666666667,1.0,0.2939329147338867
serial,trend,False,True,52,1630.35,0.9823529411764705,88.56666666666666,18.0,0.6,1.0,0.2646520137786865
serial,trend,False,True,53,1590.49,0.9979838709677419,91.1,2.0,0.06666666666666667,1.0,0.2328939437866211
serial,trend,False,True,54,1562.37,1.0,100.6,0.0,0.0,1.0,0.24575185775756836
serial,trend,False,True,55,1581.07,1.0,103.76666666666667,0.0,0.0,1.0,0.28136491775512695
serial,trend,False,True,56,1688.59,0.9820923656927427,90.0,19.0,0.6333333333333333,1.0,0.22261619567871094
serial,trend,False,True,57,1688.0500000000002,0.9962299717247879,94.93333333333334,4.0,0.13333333333333333,1.0,0.3133828639984131
serial,trend,False,True,58,1637.51,0.9824561403508771,91.56666666666666,18.0,0.6,1.0,0.28606486320495605
serial,trend,False,True,59,1610.1000000000001,1.0,95.1,0.0,0.0,1.0,0.29378700256347656
serial,trend,False,True,60,1586.19,0.980788675429727,89.56666666666666,19.0,0.6333333333333333,1.0,0.2809116840362549
serial,trend,False,True,61,1647.2799999999997,0.9883833494675702,94.13333333333334,12.0,0.4,1.0,0.2799797058105469
serial,trend,False,True,62,1727.39,0.9752066115702479,90.6,27.0,0.9,1.0,0.20313405990600586
serial,trend,False,True,63,1649.92,1.0,99.2,0.0,0.0,1.0,0.19864201545715332
serial,trend,False,True,64,1738.0300000000002,0.9662716499544212,89.1,37.0,1.2333333333333334,1.0,0.2741210460662842
serial,trend,False,True,65,1593.73,0.9869346733668342,90.3,13.0,0.43333333333333335,1.0,0.2669670581817627
serial,trend,False,True,66,1627.8799999999999,1.0,96.13333333333334,0.0,0.0,1.0,0.1780099868774414
serial,trend,False,True,67,1515.4299999999998,0.9989350372736954,91.5,1.0,0.03333333333333333,1.0,0.2527918815612793
serial,trend,False,True,68,1627.73,0.9833169774288518,91.83333333333333,17.0,0.5666666666666667,1.0,0.1943209171295166
serial,trend,False,True,69,1708.12,0.9350046425255338,84.8,70.0,2.3333333333333335,1.0,0.25238895416259766
serial,trend,False,True,70,1607.98,0.9990049751243781,95.63333333333334,1.0,0.03333333333333333,1.0,0.2540762424468994
serial,trend,False,True,71,1714.6200000000001,0.9787234042553191,93.23333333333333,23.0,0.7666666666666667,1.0,0.1691882610321045
serial,trend,False,False,42,1613.6100000000001,0.9815175097276264,91.8,19.0,0.6333333333333333,1.0,0.18104815483093262
serial,trend,False,False,43,1584.5,0.97534516765286,93.63333333333334,25.0,0.8333333333333334,1.0,0.16617298126220703
serial,trend,False,False,44,1623.78,0.9931640625,95.7,7.0,0.23333333333333334,1.0,0.1928870677947998
serial,trend,False,False,45,1616.5,0.9711815561959655,89.93333333333334,30.0,1.0,1.0,0.2127230167388916
serial,trend,False,False,46,1566.13,0.9634387351778656,87.66666666666667,37.0,1.2333333333333334,1.0,0.21646595001220703
serial,trend,False,False,47,1661.2600000000002,0.9621771217712177,90.33333333333333,41.0,1.3666666666666667,1.0,0.19283509254455566
serial,trend,False,False,48,1639.5700000000002,0.9903567984570878,92.5,10.0,0.3333333333333333,1.0,0.16707491874694824
serial,trend,False,False,49,1602.65,0.9616490891658677,92.93333333333334,40.0,1.3333333333333333,1.0,0.18065786361694336
serial,trend,False,False,50,1679.8999999999999,1.0,98.26666666666667,0.0,0.0,1.0,0.21738767623901367
serial,trend,False,False,51,1609.1599999999999,0.9776482021379981,93.36666666666666,23.0,0.7666666666666667,1.0,0.23476791381835938
serial,trend,False,False,52,1604.1799999999998,0.9823529411764705,90.6,18.0,0.6,1.0,0.18407893180847168
serial,trend,False,False,53,1587.59,0.9979838709677419,91.3,2.0,0.06666666666666667,1.0,0.20647811889648438
serial,trend,False,False,54,1562.37,1.0,100.6,0.0,0.0,1.0,0.23478388786315918
serial,trend,False,False,55,1581.07,1.0,103.76666666666667,0.0,0.0,1.0,0.17958807945251465
serial,trend,False,False,56,1660.97,0.9820923656927427,92.13333333333334,19.0,0.6333333333333333,1.0,0.17247414588928223
serial,trend,False,False,57,1682.25,0.9962299717247879,95.33333333333333,4.0,0.13333333333333333,1.0,0.1700596809387207
serial,trend,False,False,58,1611.23,0.9824561403508771,93.96666666666667,18.0,0.6,1.0,0.2211320400238037
serial,trend,False,False,59,1610.1000000000001,1.0,95.1,0.0,0.0,1.0,0.21610593795776367
serial,trend,False,False,60,1558.4499999999998,0.980788675429727,92.1,19.0,0.6333333333333333,1.0,0.20463919639587402
serial,trend,False,False,61,1629.7599999999998,0.9883833494675702,95.73333333333333,12.0,0.4,1.0,0.21071076393127441
serial,trend,False,False,62,1688.15,0.9752066115702479,93.6,27.0,0.9,1.0,0.16965103149414062
serial,trend,False,False,63,1649.92,1.0,99.2,0.0,0.0,1.0,0.14989709854125977
serial,trend,False,False,64,1689.1400000000003,0.9690063810391978,92.13333333333334,34.0,1.1333333333333333,1.0,0.18999576568603516
serial,trend,False,False,65,1574.75,0.9869346733668342,92.03333333333333,13.0,0.43333333333333335,1.0,0.1724412441253662
serial,trend,False,False,66,1627.8799999999999,1.0,96.13333333333334,0.0,0.0,1.0,0.16745209693908691
serial,trend,False,False,67,1513.97,0.9989350372736954,91.63333333333334,1.0,0.03333333333333333,1.0,0.17684197425842285
serial,trend,False,False,68,1602.9099999999999,0.9833169774288518,94.1,17.0,0.5666666666666667,1.0,0.1478719711303711
serial,trend,False,False,69,1633.14,0.9507892293407614,89.53333333333333,53.0,1.7666666666666666,1.0,0.15717506408691406
serial,trend,False,False,70,1606.52,0.9990049751243781,95.76666666666667,1.0,0.03333333333333333,1.0,0.16096782684326172
serial,trend,False,False,71,1681.2700000000002,0.9787234042553191,95.53333333333333,23.0,0.7666666666666667,1.0,0.14916205406188965
serial,trend,True,True,42,1460.68,0.9640077821011673,155.26666666666668,37.0,1.2333333333333334,1.0596491912748351,0.17462587356567383
serial,trend,True,True,43,1426.15,0.97,159.33333333333334,30.0,1.0,1.0596491912748351,0.19777417182922363
serial,trend,True,True,44,1651.3899999999999,0.9855072463768116,134.06666666666666,16.0,0.5333333333333333,1.1891618702084263,0.1662430763244629
serial,trend,True,True,45,1440.34,0.943081452404318,157.63333333333333,58.0,1.9333333333333333,1.0596491912748351,0.15078091621398926
serial,trend,True,True,46,1174.13,0.9542410714285714,190.3,41.0,1.3666666666666667,0.9442418536112391,0.15398907661437988
serial,trend,True,True,47,1528.1599999999999,0.9539170506912442,162.6,50.0,1.6666666666666667,1.0596491912748351,0.1754288673400879
serial,trend,True,True,48,1697.3000000000002,0.9805996472663139,131.46666666666667,22.0,0.7333333333333333,1.1891618702084263,0.17121386528015137
serial,trend,True,True,49,1425.3400000000001,0.9376237623762376,158.36666666666667,63.0,2.1,1.0596491912748351,0.14763593673706055
serial,trend,True,True,50,1692.58,0.9956024626209323,140.03333333333333,5.0,0.16666666666666666,1.1891618702084263,0.14592695236206055
