Network,Demand,Goodwill,Backlog,Seed,Old_Profit,Old_FillRate,Old_Unfulfilled,Old_AvgInv,Old_AvgBacklog,Old_Sentiment,Old_SolveTime,Clv_Profit,Clv_FillRate,Clv_Unfulfilled,Clv_AvgInv,Clv_AvgBacklog,Clv_Sentiment,Clv_SolveTime
base,trend+seasonal+shock,False,False,45,2037.0819999999999,0.8455988455988456,214.0,421.1666666666667,7.133333333333334,1.0,0,2037.0819999999999,0.8455988455988456,214.0,70.19444444444444,7.133333333333334,1.0,1.411180019378662
base,trend+seasonal+shock,False,False,46,1968.698,0.8345534407027818,226.0,431.03333333333336,7.533333333333333,1.0,0,1968.698,0.8345534407027818,226.0,71.83888888888889,7.533333333333333,1.0,1.8018817901611328
base,trend+seasonal+shock,False,False,47,2120.005,0.8224932249322493,262.0,406.8333333333333,8.733333333333333,1.0,0,2120.005,0.8224932249322493,262.0,67.80555555555554,8.733333333333333,1.0,1.5113999843597412
base,trend+seasonal+shock,False,False,48,2028.496,0.8462654097171863,212.0,416.06666666666666,7.066666666666666,1.0,0,2028.496,0.8462654097171863,212.0,69.34444444444445,7.066666666666666,1.0,1.595397710800171
base,trend+seasonal+shock,False,False,49,2055.467,0.8375886524822695,229.0,414.1,7.633333333333334,1.0,0,2055.4669999999996,0.8375886524822695,229.0,69.01666666666665,7.633333333333334,1.0,1.6875238418579102
base,trend+seasonal+shock,False,False,50,2194.817,0.863762102351314,197.0,402.2,6.566666666666666,1.0,0,2194.817,0.863762102351314,197.0,67.03333333333332,6.566666666666666,1.0,1.716737985610962
base,trend+seasonal+shock,False,False,51,2102.2960000000003,0.852586817859674,208.0,411.1333333333333,6.933333333333334,1.0,0,2102.296,0.852586817859674,208.0,68.52222222222221,6.933333333333334,1.0,1.5418989658355713
base,trend+seasonal+shock,False,False,52,2021.9270000000001,0.8454281567489115,213.0,423.73333333333335,7.1,1.0,0,2021.927,0.8454281567489115,213.0,70.62222222222222,7.1,1.0,1.4613440036773682
base,trend+seasonal+shock,False,False,53,1973.327,0.8343065693430657,227.0,430.8333333333333,7.566666666666666,1.0,0,1973.3269999999998,0.8343065693430657,227.0,71.80555555555554,7.566666666666666,1.0,1.5006327629089355
base,trend+seasonal+shock,False,False,54,2031.8039999999999,0.8835098335854765,154.0,425.26666666666665,5.133333333333334,1.0,0,2031.8039999999996,0.8835098335854765,154.0,70.87777777777778,5.133333333333334,1.0,1.525515079498291
base,trend+seasonal+shock,False,False,55,2068.595,0.8897224306076519,147.0,423.56666666666666,4.9,1.0,0,2068.5950000000003,0.8897224306076519,147.0,70.59444444444443,4.9,1.0,1.487149953842163
base,trend+seasonal+shock,False,False,56,2098.46,0.8482709950599858,215.0,413.0,7.166666666666667,1.0,0,2098.46,0.8482709950599858,215.0,68.83333333333333,7.166666666666667,1.0,1.4845850467681885
base,trend+seasonal+shock,False,False,57,2069.219,0.8497854077253219,210.0,419.1,7.0,1.0,0,2069.2189999999996,0.8497854077253219,210.0,69.85,7.0,1.0,1.579314947128296
base,trend+seasonal+shock,False,False,58,2094.111,0.8486562942008486,214.0,413.3333333333333,7.133333333333334,1.0,0,2094.111,0.8486562942008486,214.0,68.88888888888889,7.133333333333334,1.0,1.3982431888580322
base,trend+seasonal+shock,False,False,59,1999.778,0.8645209580838323,181.0,435.03333333333336,6.033333333333333,1.0,0,1999.778,0.8645209580838323,181.0,72.50555555555555,6.033333333333333,1.0,1.5168521404266357
base,trend+seasonal+shock,False,False,60,2029.672,0.8689501116902457,176.0,424.0,5.866666666666666,1.0,0,2029.672,0.8689501116902457,176.0,70.66666666666667,5.866666666666666,1.0,1.3775370121002197
base,trend+seasonal+shock,False,False,61,2033.443,0.8510174418604651,205.0,426.8333333333333,6.833333333333333,1.0,0,2033.0009999999997,0.8510174418604651,205.0,71.06666666666666,6.833333333333333,1.0,1.3724308013916016
base,trend+seasonal+shock,False,False,62,2139.866,0.8485059068797776,218.0,400.46666666666664,7.266666666666667,1.0,0,2139.866,0.8485059068797776,218.0,66.74444444444444,7.266666666666667,1.0,1.5935909748077393
base,trend+seasonal+shock,False,False,63,2040.353,0.8626010286554004,187.0,426.3333333333333,6.233333333333333,1.0,0,2040.353,0.8626010286554004,187.0,71.05555555555556,6.233333333333333,1.0,1.6976861953735352
base,trend+seasonal+shock,False,False,64,2108.044,0.8268309377138946,253.0,409.1333333333333,8.433333333333334,1.0,0,2108.044,0.8268309377138946,253.0,68.18888888888888,8.433333333333334,1.0,1.4685931205749512
base,trend+seasonal+shock,False,False,65,1968.76,0.8476968796433878,205.0,438.06666666666666,6.833333333333333,1.0,0,1968.7600000000002,0.8476968796433878,205.0,73.0111111111111,6.833333333333333,1.0,1.4565320014953613
base,trend+seasonal+shock,False,False,66,2109.394,0.8739130434782609,174.0,414.23333333333335,5.8,1.0,0,2109.394,0.8739130434782609,174.0,69.03888888888888,5.8,1.0,1.6232290267944336
base,trend+seasonal+shock,False,False,67,1977.7549999999999,0.8704268292682926,170.0,429.53333333333336,5.666666666666667,1.0,0,1977.585,0.8704268292682926,170.0,71.5611111111111,5.666666666666667,1.0,1.3790640830993652
base,trend+seasonal+shock,False,False,68,2058.21,0.8614150255288111,190.0,417.1333333333333,6.333333333333333,1.0,0,2058.21,0.8614150255288111,190.0,69.52222222222223,6.333333333333333,1.0,1.4140348434448242
base,trend+seasonal+shock,False,False,69,2041.126,0.8182451253481894,261.0,413.8333333333333,8.7,1.0,0,2041.126,0.8182451253481894,261.0,68.97222222222223,8.7,1.0,1.4000499248504639
base,trend+seasonal+shock,False,False,70,2064.201,0.8694057226705796,178.0,424.6333333333333,5.933333333333334,1.0,0,2064.2009999999996,0.8694057226705796,178.0,70.77222222222221,5.933333333333334,1.0,1.5893759727478027
base,trend+seasonal+shock,False,False,71,2099.4339999999997,0.8430273300630694,224.0,411.96666666666664,7.466666666666667,1.0,0,2099.4339999999997,0.8430273300630694,224.0,68.6611111111111,7.466666666666667,1.0,1.427462100982666
base,trend+seasonal+shock,True,True,42,1421.463,0.12102564102564106,857.0,435.96666666666664,28.566666666666666,0.5953437370997003,0,1230.8449999999998,0.05494505494505497,774.0,77.92777777777779,25.8,0.3344825516050526,1.8396430015563965
base,trend+seasonal+shock,True,True,43,1391.0759999999998,0.3234984193888304,642.0,448.1333333333333,21.4,0.5953437370997003,0,1232.3300000000002,0.2922318125770653,574.0,80.16111111111111,19.133333333333333,0.42124154431149885,1.8054049015045166
base,trend+seasonal+shock,True,True,44,1474.5379999999998,0.24395161290322576,750.0,424.1333333333333,25.0,0.5953437370997002,0,1396.7639999999992,0.22371364653243853,694.0,73.60555555555561,23.133333333333333,0.42124154431149885,1.818464994430542
base,trend+seasonal+shock,True,True,45,1437.6240000000003,0.07614213197969544,910.0,429.1333333333333,30.333333333333332,0.5953437370997003,0,1272.7949999999996,0.0,866.0,76.17222222222223,28.866666666666667,0.3344825516050526,1.84566330909729
base,trend+seasonal+shock,True,True,46,1216.3669999999997,0.169897377423033,728.0,462.93333333333334,24.266666666666666,0.530504320187852,0,1221.333,0.05647058823529416,802.0,78.62222222222222,26.733333333333334,0.42124154431149885,1.9420490264892578
base,trend+seasonal+shock,True,True,47,1444.592,0.0,1061.0,428.1333333333333,35.36666666666667,0.530504320187852,0,1370.1570000000002,0.0,956.0,72.31666666666668,31.866666666666667,0.37536375235678127,1.858077049255371
base,trend+seasonal+shock,True,True,48,1391.0770000000002,0.23319327731092432,730.0,433.5,24.333333333333332,0.5953437370997003,0,1394.189999999999,0.1305803571428571,779.0,73.07222222222242,25.966666666666665,0.3753637523567812,1.9046869277954102
base,trend+seasonal+shock,True,True,49,1441.737,0.10121457489878538,888.0,428.03333333333336,29.6,0.5953437370997003,0,1388.3109999999992,0.0,908.0,71.49444444444454,30.266666666666666,0.42124154431149885,1.8179466724395752
base,trend+seasonal+shock,True,True,50,1633.401,0.29813084112149535,751.0,416.46666666666664,25.033333333333335,0.6681079716341083,0,1400.6269999999997,0.190424374319913,744.0,73.72222222222229,24.8,0.37536375235678127,1.7861483097076416
base,trend+seasonal+shock,True,True,51,1440.3980000000001,0.1592292089249493,829.0,435.8,27.633333333333333,0.5953437370997003,0,1206.98,0.04784688995215314,796.0,77.20555555555555,26.533333333333335,0.3344825516050526,1.8510401248931885
base,trend+seasonal+shock,True,True,52,1405.1760000000002,0.2006237006237006,769.0,436.3333333333333,25.633333333333333,0.5953437370997003,0,1261.525,0.15846338535414162,701.0,77.97777777777779,23.366666666666667,0.42124154431149885,1.7728238105773926
base,trend+seasonal+shock,True,True,53,1519.9130000000002,0.3087649402390438,694.0,424.46666666666664,23.133333333333333,0.6681079716341083,0,1365.3519999999999,0.14982973893303064,749.0,74.51111111111112,24.966666666666665,0.42124154431149885,1.7800109386444092
base,trend+seasonal+shock,True,True,54,1488.552,0.4525993883792049,537.0,437.3,17.9,0.6681079716341083,0,1292.1319999999996,0.42703349282296654,479.0,79.29444444444445,15.966666666666667,0.42124154431149885,1.8325917720794678
base,trend+seasonal+shock,True,True,55,1518.67,0.5256281407035176,472.0,439.4,15.733333333333333,0.6681079716341083,0,1332.841,0.49122807017543857,435.0,79.11666666666667,14.5,0.42124154431149885,1.9128808975219727
base,trend+seasonal+shock,True,True,56,1445.7350000000001,0.22649140546006064,765.0,438.53333333333336,25.5,0.5953437370997003,0,1291.001,0.18883610451306532,682.999999999999,76.75555555555556,22.766666666666634,0.3344825516050526,1.9205169677734375
base,trend+seasonal+shock,True,True,57,1601.095,0.319351763584366,714.0,417.1666666666667,23.8,0.6681079716341083,0,1416.387,0.23458149779735682,695.0,73.75555555555557,23.166666666666668,0.4727266219495711,1.7871553897857666
base,trend+seasonal+shock,True,True,58,1484.5169999999998,0.16186693147964248,844.0,430.8333333333333,28.133333333333333,0.5953437370997003,0,1421.1599999999999,0.05303030303030298,875.0,71.89444444444446,29.166666666666668,0.42124154431149885,1.7703638076782227
base,trend+seasonal+shock,True,True,59,1586.112,0.246390760346487,783.0,420.2,26.1,0.6681079716341083,0,1347.2149999999997,0.23563218390804597,665.0,76.85555555555557,22.166666666666668,0.42124154431149885,1.9171078205108643
base,trend+seasonal+shock,True,True,60,1358.0919999999999,0.31001076426264795,641.0,448.3,21.366666666666667,0.5953437370997003,0,1155.714,0.2684478371501272,575.0,81.25000000000001,19.166666666666668,0.37536375235678127,1.82346510887146
base,trend+seasonal+shock,True,True,61,1372.764,0.3539445628997868,606.0,449.8333333333333,20.2,0.5953437370997003,0,1388.0029999999997,0.28378378378378377,636.0,75.8888888888889,21.2,0.4212415443114988,1.7799818515777588
base,trend+seasonal+shock,True,True,62,1480.001,0.15810276679841895,852.0,431.1,28.4,0.5953437370997003,0,1409.0559999999996,0.03200883002207511,877.0,70.9444444444445,29.233333333333334,0.33448255160505264,2.5071840286254883
base,trend+seasonal+shock,True,True,63,1603.6559999999997,0.3710751665080876,661.0,430.0,22.033333333333335,0.6681079716341083,0,1374.1049999999998,0.2993273542600897,625.0,76.21111111111112,20.833333333333332,0.42124154431149885,2.312627077102661
base,trend+seasonal+shock,True,True,64,1401.687,0.0,983.0,436.26666666666665,32.766666666666666,0.530504320187852,0,1508.6549999999997,0.0,989.0,70.02222222222223,32.96666666666667,0.472726621949571,1.7507851123809814
base,trend+seasonal+shock,True,True,65,1362.184,0.2059765208110993,744.0,445.3333333333333,24.8,0.5953437370997003,0,1345.578,0.11464245175936438,780.0,75.94444444444446,26.0,0.42124154431149896,1.8140859603881836
base,trend+seasonal+shock,True,True,66,1584.6959999999997,0.3972999035679846,625.0,427.96666666666664,20.833333333333332,0.6681079716341083,0,1367.4479999999999,0.34675615212527966,584.0,76.41111111111111,19.466666666666665,0.47272662194957105,1.8138949871063232
base,trend+seasonal+shock,True,True,67,1469.2579999999998,0.3731958762886598,608.0,433.8,20.266666666666666,0.6681079716341083,0,1292.8339999999998,0.34326579261025025,551.0,79.05555555555557,18.366666666666667,0.47272662194957105,1.7329399585723877
base,trend+seasonal+shock,True,True,68,1380.154,0.28270042194092826,680.0,444.93333333333334,22.666666666666668,0.5953437370997003,0,1325.7709999999997,0.1760644418872267,716.0,75.69444444444446,23.866666666666667,0.42124154431149896,1.8323006629943848
base,trend+seasonal+shock,True,True,69,1289.806,0.010787486515641875,917.0,445.1666666666667,30.566666666666666,0.530504320187852,0,1352.931,0.0,959.0,73.51666666666667,31.966666666666665,0.42124154431149885,2.0800912380218506
base,trend+seasonal+shock,True,True,70,1550.8690000000001,0.36997055937193324,642.0,432.06666666666666,21.4,0.6681079716341083,0,1302.4869999999996,0.2842227378190255,617.0,77.77222222222223,20.566666666666666,0.42124154431149885,1.7151551246643066
base,trend+seasonal+shock,True,True,71,1482.8170000000002,0.18217821782178223,826.0,430.6,27.533333333333335,0.5953437370997003,0,1473.5019999999995,0.09294871794871795,849.0,70.76666666666668,28.3,0.42124154431149885,1.7170438766479492
base,trend+seasonal+shock,True,False,42,1259.549,0.811411992263056,195.0,496.1,6.5,0.6681079716341084,0,1018.5269999999998,0.7832957110609481,192.0,90.98888888888891,6.4,0.42124154431149896,1.7109589576721191
base,trend+seasonal+shock,True,False,43,1249.654,0.8422649140546006,156.0,494.43333333333334,5.2,0.6681079716341084,0,1066.6770000000001,0.8192219679633868,158.0,90.56111111111113,5.266666666666667,0.4727266219495711,1.9355089664459229
base,trend+seasonal+shock,True,False,44,1441.833,0.8298829882988299,189.0,468.0,6.3,0.7497656126116103,0,1208.99,0.7961460446247465,201.0,86.16666666666667,6.7,0.5953437370997003,1.700336217880249
base,trend+seasonal+shock,True,False,45,1291.003,0.8110161443494777,199.0,488.3333333333333,6.633333333333334,0.6681079716341084,0,1038.8799999999999,0.7727771679473107,207.0,90.10000000000001,6.9,0.4727266219495711,1.7115609645843506
base,trend+seasonal+shock,True,False,46,1097.325,0.822198275862069,165.0,514.2333333333333,5.5,0.5953437370997003,0,935.8569999999996,0.7548906789413119,213.0,92.41666666666667,7.1,0.42124154431149896,1.7066280841827393
base,trend+seasonal+shock,True,False,47,1322.9569999999999,0.7893309222423146,233.0,483.03333333333336,7.766666666666667,0.6681079716341084,0,1074.9199999999998,0.76,228.0,88.62222222222223,7.6,0.421241544311499,1.7048561573028564
base,trend+seasonal+shock,True,False,48,1268.0230000000001,0.8237022526934378,180.0,486.26666666666665,6.0,0.6681079716341084,0,1114.939,0.7686721991701244,223.0,87.2888888888889,7.433333333333334,0.4727266219495709,1.7540779113769531
base,trend+seasonal+shock,True,False,49,1264.014,0.8057416267942583,203.0,488.53333333333336,6.766666666666667,0.6681079716341084,0,1186.0639999999999,0.7781124497991968,221.0,86.70000000000002,7.366666666666666,0.5305043201878519,1.7079670429229736
base,trend+seasonal+shock,True,False,50,1483.8829999999998,0.832014072119613,191.0,470.3333333333333,6.366666666666666,0.7497656126116103,0,1162.779,0.7748478701825557,222.0,86.84444444444445,7.4,0.4727266219495709,1.7039740085601807
base,trend+seasonal+shock,True,False,51,1319.788,0.8249286393910561,184.0,483.06666666666666,6.133333333333334,0.6681079716341084,0,1052.179,0.7819383259911894,198.0,89.39444444444446,6.6,0.42124154431149896,1.7098970413208008
base,trend+seasonal+shock,True,False,52,1258.3980000000001,0.8199608610567515,184.0,494.1666666666667,6.133333333333334,0.6681079716341084,0,1169.8179999999998,0.786447638603696,208.0,87.66111111111111,6.933333333333334,0.5305043201878518,1.858351230621338
base,trend+seasonal+shock,True,False,53,1360.451,0.8273921200750469,184.0,486.2,6.133333333333334,0.7497656126116103,0,1134.317,0.7872117400419287,203.0,88.78333333333336,6.766666666666667,0.5305043201878518,1.7089457511901855
base,trend+seasonal+shock,True,False,54,1393.4920000000002,0.858508604206501,148.0,483.3333333333333,4.933333333333334,0.7497656126116103,0,1116.6809999999996,0.8361581920903955,145.0,89.0388888888889,4.833333333333333,0.4212415443114989,1.7170941829681396
base,trend+seasonal+shock,True,False,55,1435.464,0.8677998111425873,140.0,480.5,4.666666666666667,0.7497656126116103,0,1247.3829999999998,0.8399581589958159,153.0,86.06111111111112,5.1,0.5305043201878519,1.7014758586883545
base,trend+seasonal+shock,True,False,56,1302.222,0.8217349857006673,187.0,487.9,6.233333333333333,0.6681079716341084,0,1043.817,0.783573806881243,195.0,89.80000000000001,6.5,0.42124154431149896,1.7010149955749512
base,trend+seasonal+shock,True,False,57,1312.736,0.8217349857006673,187.0,484.26666666666665,6.233333333333333,0.6681079716341083,0,1134.6589999999997,0.7906976744186046,198.0,87.23333333333333,6.6,0.4727266219495711,1.735914945602417
base,trend+seasonal+shock,True,False,58,1302.537,0.8167141500474834,193.0,486.1666666666667,6.433333333333334,0.6681079716341084,0,1195.9769999999999,0.7797797797797797,220.0,86.36666666666666,7.333333333333333,0.42124154431149885,1.701042890548706
base,trend+seasonal+shock,True,False,59,1387.1460000000002,0.8134057971014492,206.0,490.2,6.866666666666666,0.7497656126116103,0,1075.5130000000001,0.791894852135816,190.0,90.12777777777778,6.333333333333333,0.47272662194957105,1.7028329372406006
base,trend+seasonal+shock,True,False,60,1255.804,0.8468559837728195,151.0,495.3666666666667,5.033333333333333,0.6681079716341084,0,1020.8879999999998,0.8116959064327485,161.0,90.48333333333335,5.366666666666666,0.421241544311499,1.7037639617919922
base,trend+seasonal+shock,True,False,61,1301.829,0.8441814595660749,158.0,491.6,5.266666666666667,0.6681079716341084,0,1091.384,0.7941176470588236,189.0,88.71111111111111,6.3,0.42124154431149896,1.7528400421142578
base,trend+seasonal+shock,True,False,62,1297.7779999999998,0.8181818181818181,192.0,483.3,6.4,0.6681079716341084,0,1188.0969999999998,0.7775551102204409,222.0,85.58333333333333,7.4,0.472726621949571,1.703843116760254
base,trend+seasonal+shock,True,False,63,1473.5520000000001,0.8392857142857143,180.0,479.1333333333333,6.0,0.7497656126116103,0,1196.7259999999999,0.8057851239669421,188.0,87.9,6.266666666666667,0.47272662194957094,1.7046871185302734
base,trend+seasonal+shock,True,False,64,1312.3049999999998,0.7963302752293577,222.0,486.56666666666666,7.4,0.6681079716341084,0,1216.232,0.7672162948593598,240.0,86.41111111111111,8.0,0.5305043201878519,1.7093441486358643
base,trend+seasonal+shock,True,False,65,1205.522,0.817907444668008,181.0,506.53333333333336,6.033333333333333,0.6681079716341084,0,1017.272,0.760655737704918,219.0,90.63333333333334,7.3,0.4212415443114989,1.8493878841400146
base,trend+seasonal+shock,True,False,66,1437.0460000000003,0.8458715596330275,168.0,478.6333333333333,5.6,0.7497656126116103,0,1158.339,0.8061440677966102,183.0,87.80555555555556,6.1,0.4727266219495709,2.4157581329345703
base,trend+seasonal+shock,True,False,67,1343.415,0.8426640926640927,163.0,490.3333333333333,5.433333333333334,0.7497656126116103,0,1133.8149999999996,0.8203723986856517,164.0,89.45,5.466666666666667,0.5953437370997003,2.289173126220703
base,trend+seasonal+shock,True,False,68,1288.78,0.8385826771653544,164.0,487.93333333333334,5.466666666666667,0.6681079716341084,0,1100.659,0.790722761596548,194.0,87.7888888888889,6.466666666666667,0.47272662194957105,1.8831579685211182
base,trend+seasonal+shock,True,False,69,1113.916,0.7922210849539406,203.0,501.43333333333334,6.766666666666667,0.5953437370997003,0,1050.6889999999999,0.7618025751072961,222.0,89.31666666666669,7.4,0.421241544311499,1.9093999862670898
base,trend+seasonal+shock,True,False,70,1429.411,0.8450184501845018,168.0,482.3,5.6,0.7497656126116103,0,1134.2189999999998,0.7928118393234672,196.0,88.74444444444444,6.533333333333333,0.5305043201878519,1.7988522052764893
base,trend+seasonal+shock,True,False,71,1316.216,0.8136704119850187,199.0,483.1333333333333,6.633333333333334,0.6681079716341084,0,1095.271,0.7517948717948718,242.0,88.02777777777777,8.066666666666666,0.47272662194957105,1.9921867847442627
serial,stationary,False,True,42,1032.14,1.0,0.0,86.9,0.0,1.0,0,1032.14,1.0,0.0,28.966666666666665,0.0,1.0,0.9592392444610596
serial,stationary,False,True,43,1017.82,1.0,0.0,85.9,0.0,1.0,0,1017.82,1.0,0.0,28.633333333333333,0.0,1.0,0.9466700553894043
serial,stationary,False,True,44,1020.9200000000001,1.0,0.0,90.9,0.0,1.0,0,1020.9200000000001,1.0,0.0,30.3,0.0,1.0,1.156879186630249
serial,stationary,False,True,45,1035.54,1.0,0.0,78.56666666666666,0.0,1.0,0,1035.54,1.0,0.0,26.18888888888889,0.0,1.0,0.9770939350128174
serial,stationary,False,True,46,1030.0300000000002,1.0,0.0,80.73333333333333,0.0,1.0,0,1030.0300000000002,1.0,0.0,26.91111111111111,0.0,1.0,1.170590877532959
serial,stationary,False,True,47,1115.82,1.0,0.0,77.23333333333333,0.0,1.0,0,1115.82,1.0,0.0,25.744444444444444,0.0,1.0,0.9627609252929688
serial,stationary,False,True,48,1051.98,1.0,0.0,86.23333333333333,0.0,1.0,0,1051.98,1.0,0.0,28.744444444444444,0.0,1.0,0.9995379447937012
serial,stationary,False,True,49,1053.97,1.0,0.0,81.36666666666666,0.0,1.0,0,1053.97,1.0,0.0,27.122222222222224,0.0,1.0,0.9913983345031738
serial,stationary,False,True,50,1050.52,1.0,0.0,94.46666666666667,0.0,1.0,0,1050.52,1.0,0.0,31.488888888888887,0.0,1.0,1.1173980236053467
serial,stationary,False,True,51,1054.01,1.0,0.0,80.23333333333333,0.0,1.0,0,1054.01,1.0,0.0,26.744444444444444,0.0,1.0,1.021470069885254
serial,stationary,False,True,52,1033.29,1.0,0.0,84.03333333333333,0.0,1.0,0,1033.29,1.0,0.0,28.011111111111113,0.0,1.0,0.9580771923065186
serial,stationary,False,True,53,1010.76,1.0,0.0,84.43333333333334,0.0,1.0,0,1010.76,1.0,0.0,28.144444444444446,0.0,1.0,0.9884238243103027
serial,stationary,False,True,54,968.52,1.0,0.0,105.33333333333333,0.0,1.0,0,968.52,1.0,0.0,35.111111111111114,0.0,1.0,0.9581120014190674
serial,stationary,False,True,55,963.22,1.0,0.0,107.73333333333333,0.0,1.0,0,963.22,1.0,0.0,35.91111111111111,0.0,1.0,0.9664499759674072
serial,stationary,False,True,56,1080.52,1.0,0.0,84.13333333333334,0.0,1.0,0,1080.52,1.0,0.0,28.044444444444444,0.0,1.0,0.9556660652160645
serial,stationary,False,True,57,1030.09,1.0,0.0,88.73333333333333,0.0,1.0,0,1030.09,1.0,0.0,29.57777777777778,0.0,1.0,1.0650579929351807
serial,stationary,False,True,58,1026.5700000000002,1.0,0.0,89.73333333333333,0.0,1.0,0,1026.5700000000002,1.0,0.0,29.91111111111111,0.0,1.0,1.0629911422729492
serial,stationary,False,True,59,1008.7,1.0,0.0,92.4,0.0,1.0,0,1008.7,1.0,0.0,30.8,0.0,1.0,0.961597204208374
serial,stationary,False,True,60,986.4000000000001,1.0,0.0,89.06666666666666,0.0,1.0,0,986.4000000000001,1.0,0.0,29.68888888888889,0.0,1.0,1.0173430442810059
serial,stationary,False,True,61,1012.5500000000001,1.0,0.0,97.03333333333333,0.0,1.0,0,1012.5500000000001,1.0,0.0,32.34444444444444,0.0,1.0,0.9640908241271973
serial,stationary,False,True,62,1086.81,1.0,0.0,82.7,0.0,1.0,0,1086.81,1.0,0.0,27.566666666666666,0.0,1.0,1.1006319522857666
serial,stationary,False,True,63,1021.44,1.0,0.0,96.9,0.0,1.0,0,1021.44,1.0,0.0,32.3,0.0,1.0,0.9565579891204834
serial,stationary,False,True,64,1108.3,1.0,0.0,76.93333333333334,0.0,1.0,0,1108.3,1.0,0.0,25.644444444444446,0.0,1.0,0.9981598854064941
serial,stationary,False,True,65,985.72,1.0,0.0,90.7,0.0,1.0,0,985.72,1.0,0.0,30.233333333333334,0.0,1.0,1.0515520572662354
serial,stationary,False,True,66,1001.5899999999999,1.0,0.0,95.76666666666667,0.0,1.0,0,1001.5899999999999,1.0,0.0,31.92222222222222,0.0,1.0,0.9702091217041016
serial,stationary,False,True,67,927.28,1.0,0.0,96.13333333333334,0.0,1.0,0,927.28,1.0,0.0,32.044444444444444,0.0,1.0,0.9797630310058594
serial,stationary,False,True,68,1007.9699999999999,1.0,0.0,90.06666666666666,0.0,1.0,0,1007.9699999999999,1.0,0.0,30.022222222222222,0.0,1.0,0.9447879791259766
serial,stationary,False,True,69,1092.99,0.987460815047022,8.0,74.36666666666666,0.26666666666666666,1.0,0,1092.99,0.987460815047022,8.0,24.788888888888888,0.26666666666666666,1.0,0.9955151081085205
serial,stationary,False,True,70,995.98,1.0,0.0,96.16666666666667,0.0,1.0,0,995.98,1.0,0.0,32.05555555555556,0.0,1.0,0.9375197887420654
serial,stationary,False,True,71,1105.1100000000001,1.0,0.0,84.1,0.0,1.0,0,1105.1100000000001,1.0,0.0,28.033333333333335,0.0,1.0,0.9410631656646729
serial,stationary,False,False,42,1032.14,1.0,0.0,86.9,0.0,1.0,0,1032.14,1.0,0.0,28.966666666666665,0.0,1.0,0.9260191917419434
serial,stationary,False,False,43,1017.82,1.0,0.0,85.9,0.0,1.0,0,1017.82,1.0,0.0,28.633333333333333,0.0,1.0,0.9282360076904297
serial,stationary,False,False,44,1020.9200000000001,1.0,0.0,90.9,0.0,1.0,0,1020.9200000000001,1.0,0.0,30.3,0.0,1.0,0.9508600234985352
serial,stationary,False,False,45,1035.54,1.0,0.0,78.56666666666666,0.0,1.0,0,1035.54,1.0,0.0,26.18888888888889,0.0,1.0,0.9317409992218018
serial,stationary,False,False,46,1030.0300000000002,1.0,0.0,80.73333333333333,0.0,1.0,0,1030.0300000000002,1.0,0.0,26.91111111111111,0.0,1.0,0.971419095993042
serial,stationary,False,False,47,1115.82,1.0,0.0,77.23333333333333,0.0,1.0,0,1115.82,1.0,0.0,25.744444444444444,0.0,1.0,0.930229902267456
serial,stationary,False,False,48,1051.98,1.0,0.0,86.23333333333333,0.0,1.0,0,1051.98,1.0,0.0,28.744444444444444,0.0,1.0,0.9619910717010498
serial,stationary,False,False,49,1053.97,1.0,0.0,81.36666666666666,0.0,1.0,0,1053.97,1.0,0.0,27.122222222222224,0.0,1.0,0.9728221893310547
serial,stationary,False,False,50,1050.52,1.0,0.0,94.46666666666667,0.0,1.0,0,1050.52,1.0,0.0,31.488888888888887,0.0,1.0,0.96681809425354
serial,stationary,False,False,51,1054.01,1.0,0.0,80.23333333333333,0.0,1.0,0,1054.01,1.0,0.0,26.744444444444444,0.0,1.0,0.9416680335998535
serial,stationary,False,False,52,1033.29,1.0,0.0,84.03333333333333,0.0,1.0,0,1033.29,1.0,0.0,28.011111111111113,0.0,1.0,0.9660458564758301
serial,stationary,False,False,53,1010.76,1.0,0.0,84.43333333333334,0.0,1.0,0,1010.76,1.0,0.0,28.144444444444446,0.0,1.0,0.9490330219268799
serial,stationary,False,False,54,968.52,1.0,0.0,105.33333333333333,0.0,1.0,0,968.52,1.0,0.0,35.111111111111114,0.0,1.0,1.0897278785705566
serial,stationary,False,False,55,963.22,1.0,0.0,107.73333333333333,0.0,1.0,0,963.22,1.0,0.0,35.91111111111111,0.0,1.0,0.9674117565155029
serial,stationary,False,False,56,1080.52,1.0,0.0,84.13333333333334,0.0,1.0,0,1080.52,1.0,0.0,28.044444444444444,0.0,1.0,1.2230923175811768
serial,stationary,False,False,57,1030.09,1.0,0.0,88.73333333333333,0.0,1.0,0,1030.09,1.0,0.0,29.57777777777778,0.0,1.0,1.036142110824585
serial,stationary,False,False,58,1026.5700000000002,1.0,0.0,89.73333333333333,0.0,1.0,0,1026.5700000000002,1.0,0.0,29.91111111111111,0.0,1.0,0.9269309043884277
serial,stationary,False,False,59,1008.7,1.0,0.0,92.4,0.0,1.0,0,1008.7,1.0,0.0,30.8,0.0,1.0,0.9187572002410889
serial,stationary,False,False,60,986.4000000000001,1.0,0.0,89.06666666666666,0.0,1.0,0,986.4000000000001,1.0,0.0,29.68888888888889,0.0,1.0,0.9123208522796631
